38 Sea Zone  (5453,2940)  (5393,2924)  (5334,2879)  (5276,2846)  (5240,2788)  (5514,2973)  (5509,3031)  | overflowToLeft=false
78 Sea Zone  (3883,2854)  (3823,2913)  (3823,2853)  (3942,2914)  (3883,2794)  (3943,2794)  (3943,2854)  (3882,2973)  (3822,2973)  (3763,2913)  (3970,2974)  (3762,2974)  (3900,2734)  (3960,2734)  (3910,3033)  (3850,3033)  (3970,3034)  (3790,3034)  (3702,2978)  (3702,2918)  (3882,2674)  (3942,2674)  (3926,2614)  | overflowToLeft=false
British Guiana  (1088,2040)  | overflowToLeft=false
73 Sea Zone  (3493,3666)  (3433,3725)  (3552,3726)  (3490,3606)  (3550,3606)  (3553,3666)  (3492,3785)  (3432,3785)  (3555,3786)  (3372,3786)  (3530,3546)  (3530,3486)  (3552,3426)  | overflowToLeft=false
32 Sea Zone  (7601,1923)  (7661,1923)  (7721,1923)  (7781,1923)  (7841,1923)  (7599,1862)  (7660,1862)  (7720,1862)  (7779,1862)  (7839,1862)  (7601,1982)  (7660,1983)  (7718,1982)  (7778,1983)  (7838,1983)  (7600,2042)  (7659,2043)  (7718,2042)  (7777,2042)  (7837,2040)  | overflowToLeft=false
Queensland  (6969,3341)  (7027,3341)  (7087,3341)  (7146,3341)  (6970,3401)  (7030,3400)  (7090,3400)  (7149,3400)  | overflowToLeft=false
Saratov  (4240,899)  (4180,893)  (4300,868)  (4300,928)  | overflowToLeft=false
Ulaanbaatar  (5681,713)  (5621,680)  (5740,773)  (5741,709)  | overflowToLeft=false
130 Sea Zone  (3546,35)  (3486,15)  (3582,95)  (3539,155)  (3736,0)  | overflowToLeft=false
96 Sea Zone  (2615,1743)  (2555,1778)  (2555,1718)  (2675,1732)  (2735,1777)  | overflowToLeft=false
Yenisey  (5310,296)  (5250,355)  (5250,295)  (5369,356)  (5310,236)  (5370,236)  (5370,296)  (5248,235)  (5309,415)  (5249,415)  (5371,416)  (5189,416)  (5308,176)  (5368,176)  (5428,176)  (5430,306)  (5235,175)  (5311,475)  (5251,475)  (5191,476)  (5295,116)  (5355,116)  (5415,116)  (5232,115)  (5131,519)  (5475,62)  (5344,535)  (5284,535)  (5224,536)  (5292,56)  (5352,56)  (5412,56)  (5071,577)  (5164,579)  (5472,2)  (5347,595)  (5287,595)  (5227,596)  (5011,615)  (5104,637)  (5167,639)  (5312,655)  (5044,675)  | overflowToLeft=false
Northern Belarus  (3533,670)  (3593,670)  (3651,668)  (3589,609)  | overflowToLeft=false
Celebes  (6107,2841)  (6165,2840)  (6164,2779)  (6101,2901)  | overflowToLeft=false
127 Sea Zone  (2151,20)  (2211,19)  (2271,19)  (2331,19)  (2391,19)  (2150,78)  (2210,78)  (2269,77)  (2330,78)  (2390,77)  | overflowToLeft=false
90 Sea Zone  (1446,1989)  (1386,2048)  (1386,1988)  (1505,2049)  (1446,1929)  (1506,1929)  (1506,1989)  (1384,1928)  (1445,2108)  (1385,2108)  (1326,2048)  (1326,1988)  (1565,2049)  (1565,2109)  (1505,2109)  (1325,2109)  (1566,1902)  (1566,1962)  (1324,1928)  (1625,2022)  (1625,2082)  (1626,1902)  (1626,1962)  (1264,1982)  (1264,1922)  (1204,1967)  (1204,1907)  (1144,1929)  | overflowToLeft=false
Rio de Oro  (2045,2018)  | overflowToLeft=false
Line Islands  (8597,2348)  | overflowToLeft=false
6 Sea Zone  (6613,980)  (6672,980)  (6729,980)  (6788,979)  (6612,920)  (6670,920)  (6730,919)  (6788,919)  (6610,1038)  (6668,1040)  (6729,1040)  (6608,1098)  (6669,1100)  | overflowToLeft=false
Austria  (2884,1204)  (2944,1203)  (3002,1203)  (3062,1202)  | overflowToLeft=false
59 Sea Zone  (5547,3349)  (5607,3348)  (5667,3348)  (5725,3347)  (5783,3347)  (5843,3347)  (5547,3288)  (5607,3287)  (5667,3287)  (5725,3287)  (5782,3286)  (5840,3286)  (5545,3408)  (5604,3408)  (5664,3408)  (5722,3407)  (5781,3407)  (5841,3407)  (5545,3466)  (5605,3467)  (5664,3467)  (5723,3466)  (5783,3467)  (5841,3467)  | overflowToLeft=false
Mozambique  (3422,3523)  (3411,3583)  | overflowToLeft=false
118 Sea Zone  (3247,527)  (3245,587)  | overflowToLeft=false
Southeast Mexico  (147,1380)  (87,1437)  (87,1377)  (206,1440)  (147,1320)  (207,1320)  (207,1380)  (83,1317)  (240,1500)  (143,1260)  (203,1260)  (23,1337)  (23,1277)  (83,1257)  (1,1217)  (320,1554)  (143,1200)  (61,1197)  (1,1157)  (380,1543)  (380,1603)  (61,1137)  (1,1097)  (440,1519)  (440,1579)  (61,1077)  (1,1037)  | overflowToLeft=false
109 Sea Zone  (1193,721)  (1253,721)  (1313,721)  (1193,781)  (1253,780)  (1313,781)  (1192,839)  (1253,839)  (1313,840)  | overflowToLeft=false
Guam  (6703,2006)  | overflowToLeft=false
French Indo China  (5465,2355)  (5525,2354)  (5464,2413)  (5524,2414)  (5524,2474)  (5584,2474)  (5525,2534)  (5584,2532)  (5585,2592)  | overflowToLeft=false
10 Sea Zone  (8594,880)  (8534,939)  (8534,879)  (8653,940)  (8594,820)  (8654,820)  (8654,880)  (8532,819)  (8593,999)  (8533,999)  (8677,1000)  (8592,760)  (8652,760)  (8527,759)  (8617,1059)  (8557,1059)  (8677,1060)  (8587,700)  (8647,700)  (8527,699)  (8617,1119)  (8557,1119)  (8677,1120)  (8587,640)  (8647,640)  (8527,639)  (8617,1179)  (8557,1179)  (8677,1180)  (8587,580)  (8647,580)  (8527,579)  (8617,1239)  (8557,1239)  (8677,1240)  (8617,1299)  (8557,1299)  (8677,1300)  | overflowToLeft=false
68 Sea Zone  (484,3478)  (424,3537)  (424,3477)  (543,3538)  (484,3418)  (544,3418)  (544,3478)  (422,3417)  (483,3597)  (423,3597)  (364,3537)  (364,3477)  (603,3538)  (603,3598)  (543,3598)  (363,3598)  (482,3358)  (542,3358)  (602,3358)  (604,3418)  (604,3478)  (362,3417)  (362,3357)  (422,3357)  (662,3300)  (483,3657)  (423,3657)  (304,3538)  (304,3478)  (663,3538)  (663,3598)  (663,3658)  (603,3658)  (543,3658)  (363,3658)  (303,3658)  (303,3598)  (482,3298)  (542,3298)  (602,3298)  (664,3360)  (664,3420)  (302,3418)  (302,3358)  (302,3298)  (362,3297)  (422,3297)  (662,3240)  (722,3240)  (722,3300)  (483,3717)  (423,3717)  (244,3538)  (244,3478)  | overflowToLeft=false
South West Africa  (3007,3651)  (2947,3645)  (3050,3711)  (2990,3711)  (3007,3591)  (3067,3596)  | overflowToLeft=false
Eastern Turkey  (3828,1701)  (3768,1701)  (3708,1701)  (3888,1701)  | overflowToLeft=false
Southern Italy  (2963,1539)  (2926,1599)  (2987,1598)  (2936,1657)  (2995,1657)  | overflowToLeft=false
121 Sea Zone  (1801,331)  (1741,390)  (1741,330)  (1860,391)  (1801,271)  (1861,271)  (1861,331)  (1739,270)  (1800,450)  (1740,450)  (1920,391)  (1920,451)  (1860,451)  (1799,211)  (1859,211)  (1919,211)  (1921,271)  (1921,331)  (1694,210)  | overflowToLeft=false
77 Sea Zone  (4309,3390)  (4249,3449)  (4249,3389)  (4368,3450)  (4309,3330)  (4369,3330)  (4369,3390)  (4247,3329)  (4308,3509)  (4248,3509)  (4189,3449)  (4189,3389)  (4428,3450)  (4428,3510)  (4368,3510)  (4188,3510)  (4307,3270)  (4367,3270)  (4427,3270)  (4429,3330)  (4429,3390)  (4187,3329)  (4187,3269)  (4247,3269)  (4487,3257)  (4129,3450)  (4129,3390)  (4488,3450)  (4488,3510)  (4128,3527)  (4489,3317)  (4489,3377)  (4127,3330)  (4127,3270)  (4547,3257)  (4069,3467)  (4069,3407)  (4548,3437)  (4548,3497)  (4068,3527)  (4549,3317)  (4549,3377)  (4067,3347)  (4067,3287)  (4607,3257)  (4608,3437)  (4608,3497)  (4609,3317)  (4609,3377)  | overflowToLeft=false
Tobruk  (3033,2036)  (3091,2036)  (3151,2035)  (3033,2095)  (3092,2095)  (3151,2095)  | overflowToLeft=false
Gold Coast  (2326,2582)  | overflowToLeft=false
86 Sea Zone  (1774,2902)  (1714,2961)  (1714,2901)  (1833,2962)  (1774,2842)  (1834,2842)  (1834,2902)  (1712,2841)  (1773,3021)  (1713,3021)  (1654,2961)  (1654,2901)  (1893,2962)  (1893,3022)  (1833,3022)  (1653,3022)  (1772,2782)  (1832,2782)  (1892,2782)  (1894,2842)  (1894,2902)  (1652,2841)  (1652,2781)  (1712,2781)  (1773,3081)  (1713,3081)  (1912,3082)  (1852,3082)  (1653,3082)  (1772,2722)  (1832,2722)  (1892,2722)  (1627,2721)  (1687,2721)  (1792,3141)  (1732,3141)  (1912,3142)  (1852,3142)  (1672,3142)  (1747,2662)  (1807,2662)  (1867,2662)  (1631,2661)  (1792,3201)  (1732,3201)  (1912,3202)  (1852,3202)  (1672,3202)  (1691,2602)  (1751,2602)  (1811,2602)  (1871,2602)  | overflowToLeft=false
Inner Mongolia  (5419,1248)  (5358,1248)  (5479,1248)  | overflowToLeft=false
Japan  (6637,1202)  (6697,1201)  (6757,1201)  (6890,1074)  (6829,1074)  (6950,1073)  (6922,1013)  (6982,1013)  (6981,953)  (6949,892)  (7009,892)  (6980,831)  | overflowToLeft=false
120 Sea Zone  (1503,346)  (1443,405)  (1443,345)  (1562,406)  (1503,286)  (1563,286)  (1563,346)  (1441,285)  (1502,465)  (1442,465)  (1622,406)  (1622,466)  (1562,466)  (1501,226)  (1561,226)  (1621,226)  (1623,286)  (1623,346)  (1405,225)  (1502,525)  (1442,525)  (1634,526)  (1574,526)  (1465,166)  (1525,166)  (1585,166)  (1405,165)  | overflowToLeft=false
Leningrad  (3574,453)  (3514,512)  (3514,452)  (3573,511)  (3633,454)  | overflowToLeft=false
Ceylon  (4738,2719)  | overflowToLeft=false
Kwangsi  (5585,2126)  (5525,2120)  (5644,2186)  | overflowToLeft=false
Yunnan  (5333,2057)  (5336,2117)  (5304,1997)  (5393,2043)  (5311,1937)  | overflowToLeft=false
71 Sea Zone  (2208,3545)  (2148,3604)  (2148,3544)  (2267,3605)  (2208,3485)  (2268,3485)  (2268,3545)  (2146,3484)  (2207,3664)  (2147,3664)  (2088,3604)  (2088,3544)  (2327,3605)  (2327,3665)  (2267,3665)  (2087,3665)  (2206,3425)  (2266,3425)  (2326,3425)  (2328,3485)  (2328,3545)  (2086,3484)  (2086,3424)  (2146,3424)  (2207,3724)  (2147,3724)  (2385,3725)  (2325,3725)  (2087,3725)  (2206,3365)  (2266,3365)  (2326,3365)  (2059,3364)  (2119,3364)  (2265,3784)  (2205,3784)  (2385,3785)  (2325,3785)  (2145,3785)  (2085,3785)  (2179,3305)  (2239,3305)  (2299,3305)  (2359,3305)  (2059,3304)  (2119,3304)  | overflowToLeft=false
30 Sea Zone  (8487,2444)  (8548,2444)  (8608,2443)  (8669,2444)  (8729,2445)  (8487,2504)  (8547,2503)  (8609,2503)  (8669,2504)  (8729,2505)  (8730,2384)  (8730,2325)  (8730,2265)  (8668,2265)  (8607,2266)  (8546,2265)  (8487,2264)  (8485,2325)  (8485,2385)  (8487,2564)  (8547,2563)  (8607,2564)  (8668,2564)  (8727,2565)  | overflowToLeft=false
Albania  (3138,1512)  (3198,1512)  (3138,1570)  | overflowToLeft=false
Dzavhan  (5413,698)  (5353,757)  (5416,638)  (5473,698)  (5476,635)  (5360,817)  | overflowToLeft=false
108 Sea Zone  (2206,1173)  (2146,1232)  (2146,1172)  (2236,1233)  (2206,1113)  (2266,1117)  (2144,1112)  (2176,1292)  (2204,1053)  (2142,1052)  | overflowToLeft=false
New Zealand  (7921,3655)  (7816,3781)  (7981,3622)  | overflowToLeft=false
11 Sea Zone  (8844,809)  (8845,748)  (8845,689)  (8846,630)  (8845,868)  (8846,929)  (8846,989)  (8848,1049)  (8848,1108)  (8785,630)  (8786,687)  (8785,745)  (8784,804)  (8784,863)  (8784,923)  (8784,983)  (8786,1042)  (8786,1103)  (8785,1165)  (8847,1168)  | overflowToLeft=false
Rhodesia  (3203,3474)  (3143,3533)  (3143,3473)  (3262,3534)  (3203,3414)  (3263,3414)  (3263,3474)  (3141,3413)  (3202,3593)  | overflowToLeft=false
17 Sea Zone  (7440,1030)  (7380,1089)  (7380,1029)  (7499,1090)  (7440,970)  (7500,970)  (7500,1030)  (7378,969)  (7439,1149)  (7379,1149)  (7320,1089)  (7320,1029)  (7559,1090)  (7559,1150)  (7499,1150)  (7319,1150)  (7438,910)  (7498,910)  (7558,910)  (7560,970)  (7560,1030)  (7318,969)  (7318,909)  (7378,909)  (7618,893)  (7439,1209)  (7379,1209)  (7260,1090)  (7260,1030)  (7619,1090)  (7619,1150)  (7619,1210)  (7559,1210)  (7499,1210)  (7319,1210)  (7259,1210)  (7259,1150)  (7620,953)  (7620,1013)  (7258,970)  (7258,910)  | overflowToLeft=false
87 Sea Zone  (1417,2925)  (1357,2984)  (1357,2924)  (1476,2985)  (1417,2865)  (1477,2865)  (1477,2925)  (1355,2864)  (1416,3044)  (1356,3044)  (1297,2984)  (1536,2985)  (1536,3045)  (1476,3045)  (1296,3045)  (1415,2805)  (1475,2805)  (1535,2805)  (1537,2865)  (1537,2925)  (1338,2804)  (1416,3104)  (1356,3104)  (1567,3105)  (1507,3105)  (1296,3105)  (1236,3105)  (1236,3045)  (1433,2745)  (1493,2745)  (1553,2745)  (1176,3132)  (1506,2685)  (1566,2685)  | overflowToLeft=false
58 Sea Zone  (6241,3654)  (6181,3713)  (6181,3653)  (6300,3714)  (6241,3594)  (6301,3594)  (6301,3654)  (6179,3593)  (6240,3773)  (6180,3773)  (6121,3713)  (6121,3653)  (6360,3714)  (6360,3774)  (6300,3774)  (6120,3774)  (6239,3534)  (6119,3593)  (6119,3533)  (6179,3533)  (6420,3693)  (6420,3753)  (6078,3473)  (6138,3473)  (6198,3473)  (6480,3678)  (6480,3738)  | overflowToLeft=false
102 Sea Zone  (3609,1452)  (3549,1506)  (3549,1446)  (3609,1392)  (3669,1412)  (3669,1472)  | overflowToLeft=false
Ontario  (591,587)  (531,591)  (531,531)  (650,647)  (591,527)  (651,569)  (471,586)  (564,467)  (700,719)  | overflowToLeft=false
Ethiopia  (3479,2720)  (3419,2720)  (3539,2721)  (3472,2779)  (3530,2780)  | overflowToLeft=false
New Hebrides  (7671,3260)  | overflowToLeft=false
British Somaliland  (3685,2709)  | overflowToLeft=false
Himalayas  (4938,1909)  (4878,1968)  (4878,1908)  (4997,1969)  (4998,1886)  (4876,1848)  (4937,2028)  (5057,1946)  (5057,2006)  (4997,2029)  (4816,1838)  (4806,1778)  (4866,1778)  (5094,2066)  (5117,1895)  (5117,1955)  (4770,1718)  (4830,1718)  (5154,2015)  (4710,1683)  (5177,1894)  (5177,1954)  (4770,1658)  (4707,1623)  (5237,1908)  (4767,1598)  (4736,1538)  | overflowToLeft=false
61 Sea Zone  (4871,3680)  (4811,3739)  (4811,3679)  (4930,3740)  (4871,3620)  (4931,3620)  (4931,3680)  (4809,3619)  (4751,3796)  (4751,3736)  (4749,3676)  (4749,3616)  | overflowToLeft=false
Egypt  (3435,2106)  (3495,2106)  (3440,2166)  (3499,2165)  (3500,2225)  | overflowToLeft=false
Kirov  (4321,134)  (4261,113)  (4380,194)  (4321,74)  (4381,74)  (4381,134)  (4239,53)  (4299,14)  (4359,14)  (4419,14)  | overflowToLeft=false
Sakha  (6317,100)  (6257,159)  (6257,99)  (6376,160)  (6317,40)  (6377,40)  (6377,100)  (6255,39)  (6316,219)  (6256,219)  (6197,159)  (6197,99)  (6436,160)  (6387,220)  (6437,1)  (6437,61)  (6195,39)  (6496,121)  | overflowToLeft=false
52 Sea Zone  (8765,2977)  (8825,2976)  (8883,2976)  (8943,2976)  (9004,2976)  (9063,2976)  (9123,2976)  (8764,2917)  (8822,2915)  (8882,2916)  (8942,2915)  (9003,2917)  (9063,2916)  (9122,2915)  (8766,3037)  (8827,3035)  (8886,3036)  (8946,3036)  (9006,3036)  (9066,3036)  (9126,3035)  (8766,3095)  (8767,3154)  (8769,3212)  (8830,3212)  (8890,3211)  (8951,3211)  (9011,3211)  (9071,3210)  (9129,3210)  | overflowToLeft=false
Sierra Leone  (2007,2437)  | overflowToLeft=false
Bolivia  (998,2556)  (938,2615)  (1034,2616)  (998,2496)  (1058,2546)  | overflowToLeft=false
Northern Caucasus  (4003,1362)  (3942,1362)  (4062,1363)  (3963,1422)  (4021,1422)  (4080,1423)  | overflowToLeft=false
Malta  (2804,1852)  | overflowToLeft=false
Wake Island  (7458,1827)  | overflowToLeft=false
Saudi Arabia  (3857,2339)  (3797,2339)  (3917,2340)  (3797,2398)  (3857,2399)  (3915,2398)  | overflowToLeft=false
Timguska  (4829,647)  (4769,690)  (4769,630)  (4888,707)  (4829,587)  (4889,640)  (4751,570)  (4828,750)  (4948,709)  (4888,767)  (4811,527)  (4950,769)  (4745,510)  (4828,810)  (4888,827)  (4805,467)  (4855,887)  | overflowToLeft=false
27 Sea Zone  (8043,1875)  (8103,1876)  (8163,1877)  (8223,1878)  (8044,1935)  (8103,1936)  (8161,1937)  (8220,1938)  (8042,1815)  (8101,1815)  (8161,1816)  (8042,1755)  (8101,1754)  (8041,1995)  (8100,1996)  (8160,1997)  (8219,1998)  (8040,2055)  (8099,2056)  (8159,2057)  (8218,2058)  | overflowToLeft=false
33 Sea Zone  (7523,2316)  (7583,2316)  (7643,2315)  (7703,2315)  (7762,2315)  (7523,2255)  (7582,2256)  (7521,2375)  (7580,2374)  (7641,2376)  (7700,2375)  (7759,2254)  (7760,2376)  | overflowToLeft=false
Szechwan  (5385,1784)  (5362,1844)  (5408,1724)  (5445,1784)  | overflowToLeft=false
Eire  (2112,537)  (2052,593)  | overflowToLeft=false
Hawaiian Islands  (8348,1879)  (8338,1818)  (8278,1768)  (8407,1879)  | overflowToLeft=false
Baluchistan  (4470,2199)  (4410,2198)  (4471,2258)  (4411,2257)  (4470,2139)  (4349,2295)  | overflowToLeft=false
Rostov  (3985,1204)  (4044,1204)  (4104,1204)  (3925,1263)  (3985,1264)  (4044,1264)  | overflowToLeft=false
42 Sea Zone  (5066,3028)  (5124,3028)  (5183,3028)  (5065,2968)  (5124,2967)  (5182,2968)  (5065,3088)  (5123,3087)  (5182,3088)  (5066,3148)  (5123,3147)  (5182,3147)  | overflowToLeft=false
Newfoundland Labrador  (992,440)  (953,380)  (1053,467)  | overflowToLeft=false
France  (2474,1055)  (2533,1055)  (2593,1054)  (2473,1115)  (2533,1115)  (2593,1114)  (2525,1174)  (2583,1174)  | overflowToLeft=false
36 Sea Zone  (6147,2541)  (6206,2541)  (6265,2541)  (6323,2540)  (6382,2540)  (6441,2540)  (6499,2540)  (6558,2540)  (6146,2600)  (6205,2600)  (6264,2601)  (6324,2599)  (6384,2599)  (6442,2599)  (6500,2599)  (6557,2599)  (6147,2658)  (6206,2658)  (6264,2657)  (6323,2657)  (6383,2658)  (6440,2657)  (6499,2658)  (6558,2658)  | overflowToLeft=false
Novgorod  (3754,533)  (3694,560)  (3814,487)  | overflowToLeft=false
Fukien  (5893,1843)  (5887,1903)  (5876,1783)  (5936,1783)  | overflowToLeft=false
111 Sea Zone  (1813,705)  (1753,764)  (1753,704)  (1872,765)  (1813,645)  (1873,645)  (1873,705)  (1751,644)  (1793,824)  (1733,824)  (1811,585)  (1871,585)  (1694,584)  | overflowToLeft=false
80 Sea Zone  (4557,3000)  (4497,3059)  (4497,2999)  (4616,3060)  (4557,2940)  (4617,2940)  (4617,3000)  (4495,2939)  (4556,3119)  (4496,3119)  (4671,3120)  (4555,2880)  (4615,2880)  (4482,2879)  (4611,3179)  (4551,3179)  (4491,3179)  (4671,3180)  | overflowToLeft=false
74 Sea Zone  (3616,3384)  (3616,3444)  (3616,3504)  (3616,3564)  (3616,3773)  (3629,3071)  (3647,3131)  (3650,3241)  (3650,3301)  (3676,3361)  (3707,3105)  (3707,3165)  (3710,3225)  (3710,3285)  (3736,3345)  (3739,3794)  (3767,3116)  (3770,3176)  (3770,3236)  (3796,3296)  (3796,3356)  (3799,3778)  (3827,3116)  (3830,3176)  (3830,3236)  (3844,3718)  (3856,3296)  (3859,3778)  (3877,3658)  (3887,3116)  (3890,3176)  (3890,3236)  (3903,3586)  (3904,3718)  (3919,3778)  (3925,3524)  (3937,3646)  (3947,3116)  (3950,3176)  (3950,3236)  (3956,3464)  (3963,3584)  (3964,3706)  (3969,3296)  | overflowToLeft=false
105 Sea Zone  (1208,1212)  (1148,1271)  (1148,1211)  (1267,1272)  (1208,1152)  (1268,1152)  (1268,1212)  (1146,1151)  (1207,1331)  (1147,1331)  (1088,1271)  (1088,1211)  (1327,1272)  (1327,1332)  (1267,1332)  (1087,1332)  (1206,1092)  (1266,1092)  (1326,1092)  (1328,1152)  (1328,1212)  (1086,1151)  (1086,1091)  (1146,1091)  (1386,1034)  (1207,1391)  (1147,1391)  (1028,1272)  (1028,1212)  (1387,1272)  (1387,1332)  (1387,1392)  (1327,1392)  (1267,1392)  (1087,1392)  (1027,1392)  (1027,1332)  (1206,1032)  (1266,1032)  (1326,1032)  (1388,1094)  (1388,1154)  (1026,1152)  (1026,1092)  (1026,1032)  (1086,1031)  (1146,1031)  (1386,974)  (1207,1451)  (1147,1451)  (1400,1452)  (1340,1452)  (1280,1452)  | overflowToLeft=false
Southern Spain  (2162,1664)  (2103,1663)  (2221,1664)  | overflowToLeft=false
Burma  (4981,2305)  (5040,2305)  (4980,2365)  (5040,2365)  (4980,2425)  (5039,2425)  | overflowToLeft=false
French Central Africa  (2519,2470)  (2578,2412)  (2637,2411)  (2636,2352)  (2696,2351)  | overflowToLeft=false
Pripet Marshes  (3666,885)  (3732,900)  | overflowToLeft=false
Stalingrad  (4185,1116)  (4246,1116)  (4202,1176)  | overflowToLeft=false
Evenkiyskiy  (5058,211)  (4998,270)  (5117,271)  (5001,151)  (5061,151)  (5118,211)  (5121,148)  (5057,330)  (5008,91)  (5068,88)  (5128,88)  (5098,390)  (5038,390)  (5005,31)  (5065,28)  (5125,28)  (4978,434)  (4918,445)  (5077,450)  (5017,494)  (4957,505)  | overflowToLeft=false
Tula  (4053,772)  (4089,832)  (4029,832)  (4036,712)  | overflowToLeft=false
14 Sea Zone  (8305,1318)  (8245,1377)  (8245,1317)  (8364,1378)  (8305,1258)  (8365,1258)  (8365,1318)  (8243,1257)  (8304,1437)  (8244,1437)  (8368,1438)  (8303,1198)  (8363,1198)  (8423,1198)  (8425,1258)  (8218,1197)  (8308,1497)  (8248,1497)  (8368,1498)  (8308,1557)  (8248,1557)  (8368,1558)  | overflowToLeft=false
Norway  (2910,289)  (2969,289)  (2850,349)  (2909,348)  (2815,409)  (2874,408)  (2794,469)  (2852,468)  | overflowToLeft=false
Italian Somaliland  (3743,2800)  (3803,2758)  | overflowToLeft=false
Amur  (6584,437)  (6524,496)  (6524,436)  (6643,497)  (6584,377)  (6644,377)  (6644,437)  (6522,376)  (6583,556)  (6464,548)  (6464,488)  (6703,497)  (6703,557)  (6643,557)  (6582,317)  (6642,317)  (6702,317)  (6704,377)  (6704,437)  (6462,428)  (6462,368)  (6522,316)  (6454,308)  (6583,616)  (6404,516)  (6763,497)  (6720,617)  (6660,617)  (6764,320)  (6764,380)  (6402,456)  (6402,396)  (6394,336)  (6600,676)  (6689,677)  (6824,397)  (6342,471)  (6342,411)  (6334,351)  (6540,710)  (6619,736)  (6274,336)  (6559,770)  | overflowToLeft=false
20 Sea Zone  (6269,1446)  (6209,1446)  (6149,1446)  (6329,1446)  (6388,1445)  (6448,1445)  (6448,1385)  (6389,1386)  (6329,1386)  (6269,1387)  (6209,1386)  (6149,1387)  (6268,1327)  (6208,1327)  (6149,1327)  (6149,1505)  (6148,1563)  (6147,1621)  | overflowToLeft=false
Denmark  (2799,640)  (2859,639)  | overflowToLeft=false
55 Sea Zone  (7114,3166)  (7174,3166)  (7233,3166)  (7292,3166)  (7113,3106)  (7171,3106)  (7231,3105)  (7291,3106)  (7167,3226)  (7227,3226)  (7287,3225)  (7227,3285)  (7287,3284)  (7288,3342)  (7289,3401)  | overflowToLeft=false
Mexico  (9145,1076)  (9085,1035)  (9190,1136)  (9145,1016)  (9043,975)  (9190,1196)  (9113,956)  | overflowToLeft=false
Suriname  (1162,2036)  | overflowToLeft=false
Northern Sinkiang  (4966,1065)  (4906,1065)  (4927,1124)  (4986,1123)  | overflowToLeft=false
Greenland  (1057,20)  (997,56)  (1116,80)  (1117,1)  (1139,140)  (1177,1)  | overflowToLeft=false
49 Sea Zone  (7647,2592)  (7587,2651)  (7587,2591)  (7706,2652)  (7647,2532)  (7707,2532)  (7707,2592)  (7585,2531)  (7646,2711)  (7586,2711)  (7527,2651)  (7527,2591)  (7766,2652)  (7766,2712)  (7706,2712)  (7526,2712)  (7767,2482)  (7767,2542)  (7525,2531)  | overflowToLeft=false
