38 Sea Zone  (5524,2829)  (5583,2889)  (5523,2889)  (5467,2769)  (5527,2769)  (5584,2829)  (5587,2766)  (5463,2927)  (5624,2949)  (5564,2949)  (5386,2686)  (5322,2867)  (5262,2835)  | overflowToLeft=false
22 Sea Zone  (6587,1727)  (6587,1787)  (6587,1847)  (6587,1907)  (6587,1967)  (6587,2027)  (6587,2087)  (6587,2147)  (6647,1727)  (6647,1787)  (6647,1847)  (6647,1907)  (6647,1967)  (6647,2027)  (6647,2087)  (6647,2147)  (6707,1727)  (6707,1787)  (6707,1847)  (6707,1907)  (6707,1967)  (6707,2064)  (6707,2124)  (6766,2184)  (6767,1727)  (6767,1787)  (6767,1847)  (6767,1907)  (6767,1967)  (6767,2027)  (6767,2087)  (6826,2147)  (6827,1727)  (6827,1787)  (6827,2050)  | overflowToLeft=false
West Indies  (966,1596)  | overflowToLeft=false
Ukraine  (3758,1171)  (3698,1230)  (3698,1170)  (3817,1231)  (3787,1111)  (3818,1171)  (3847,1082)  (3730,1290)  (3670,1290)  (3638,1230)  (3638,1170)  (3878,1142)  (3799,1022)  (3907,1074)  | overflowToLeft=false
Urals  (4632,737)  (4691,797)  (4631,797)  (4576,677)  (4636,677)  (4692,737)  (4744,857)  (4684,857)  (4624,857)  (4541,617)  (4601,617)  (4754,917)  (4694,917)  (4634,917)  (4528,557)  (4588,557)  (4648,557)  (4791,977)  (4731,977)  (4671,977)  (4611,977)  (4541,497)  (4601,497)  (4661,497)  (4745,1037)  (4685,1037)  | overflowToLeft=false
98 Sea Zone  (3020,1880)  (2960,1939)  (2960,1879)  (3080,1850)  (2900,1933)  (2900,1873)  (3140,1850)  (3200,1850)  | overflowToLeft=false
French West Africa  (2203,2303)  (2143,2362)  (2143,2302)  (2262,2363)  (2203,2243)  (2263,2243)  (2263,2303)  (2141,2242)  (2202,2422)  (2142,2422)  (2083,2362)  (2083,2302)  (2322,2363)  (2322,2423)  (2262,2423)  (2201,2183)  (2323,2256)  (2081,2242)  (2081,2182)  (2141,2182)  (2202,2482)  (2382,2317)  (2382,2377)  (2382,2437)  (2322,2483)  (2262,2483)  (2021,2217)  (2021,2157)  (2117,2122)  (2177,2122)  (2395,2497)  (2442,2359)  (2255,2543)  (1961,2204)  | overflowToLeft=false
75 Sea Zone  (4220,3681)  (4160,3740)  (4160,3680)  (4279,3741)  (4220,3621)  (4280,3621)  (4280,3681)  (4158,3620)  (4100,3796)  (4100,3736)  (4339,3741)  (4340,3587)  (4340,3647)  (4098,3676)  (4098,3616)  (4040,3796)  (4040,3736)  (4399,3707)  (4399,3767)  (4400,3587)  (4400,3647)  (4038,3676)  (4038,3616)  | overflowToLeft=false
Caroline Islands  (7193,2323)  | overflowToLeft=false
Eastern Sinkiang  (4955,1390)  (4895,1449)  (5014,1450)  (4914,1330)  (4932,1270)  | overflowToLeft=false
Trans-Jordan  (3641,2001)  (3642,2061)  | overflowToLeft=false
Peru  (818,2423)  (758,2456)  (758,2396)  (877,2483)  (878,2382)  (938,2401)  (731,2265)  | overflowToLeft=false
Vyborg  (3383,392)  (3323,444)  | overflowToLeft=false
Turkmenistan  (4392,1696)  (4332,1683)  (4449,1756)  (4452,1695)  | overflowToLeft=false
Germany  (2982,896)  (2922,955)  (3041,956)  (2969,836)  (3029,836)  (3042,896)  (3089,820)  (2981,1015)  (3101,1002)  (3041,1016)  (3138,1062)  (3078,1076)  | overflowToLeft=false
67 Sea Zone  (459,2877)  (399,2936)  (399,2876)  (518,2937)  (459,2817)  (519,2817)  (519,2877)  (397,2816)  (458,2996)  (398,2996)  (339,2936)  (339,2876)  (578,2937)  (578,2997)  (518,2997)  (338,2997)  (457,2757)  (517,2757)  (577,2757)  (579,2817)  (579,2877)  (337,2816)  (337,2756)  (397,2756)  (637,2699)  (458,3056)  (398,3056)  (279,2937)  (279,2877)  (638,2937)  (638,2997)  (638,3057)  (578,3057)  (518,3057)  (338,3057)  (278,3057)  (278,2997)  (457,2697)  (517,2697)  (577,2697)  (639,2759)  (639,2819)  (277,2817)  (277,2757)  (277,2697)  (337,2696)  (397,2696)  (637,2639)  (697,2639)  (697,2699)  (458,3116)  (398,3116)  (219,2937)  (219,2877)  | overflowToLeft=false
Crete  (3352,1851)  | overflowToLeft=false
Central Mongolia  (5552,912)  (5492,971)  (5492,911)  (5611,972)  (5552,852)  (5612,852)  (5612,912)  (5490,851)  (5551,1031)  (5491,1031)  (5614,1032)  (5550,792)  (5488,1091)  | overflowToLeft=false
101 Sea Zone  (3375,1784)  (3376,1675)  (3435,1750)  (3435,1810)  (3495,1794)  (3638,1782)  | overflowToLeft=false
Anglo-Egyptian Sudan  (3262,2494)  (3202,2553)  (3202,2493)  (3321,2554)  (3262,2434)  (3322,2434)  (3322,2494)  (3200,2433)  (3261,2613)  (3201,2613)  (3142,2553)  (3141,2614)  (3260,2374)  (3320,2374)  (3380,2374)  (3382,2434)  (3382,2494)  (3440,2316)  (3262,2673)  (3202,2673)  (3082,2554)  (3142,2674)  (3082,2674)  (3081,2614)  (3304,2314)  (3378,2314)  (3442,2376)  (3442,2436)  (3442,2496)  (3500,2311)  (3220,2733)  (3160,2734)  (3100,2734)  (3502,2371)  (3502,2431)  (3502,2491)  (3560,2310)  (3241,2793)  (3181,2794)  (3562,2370)  (3562,2430)  (3251,2853)  (3191,2854)  | overflowToLeft=false
Union of South Africa  (3236,3710)  (3176,3768)  (3176,3708)  (3294,3650)  (3296,3710)  | overflowToLeft=false
Kwangtung  (5753,2040)  (5693,2098)  (5693,2038)  (5771,2100)  (5813,1990)  | overflowToLeft=false
Fiji  (8469,2972)  | overflowToLeft=false
Gorky  (4224,293)  (4164,352)  (4164,292)  (4283,353)  (4224,233)  (4284,258)  (4162,232)  (4343,318)  | overflowToLeft=false
70 Sea Zone  (1812,3535)  (1752,3594)  (1752,3534)  (1871,3595)  (1812,3475)  (1872,3475)  (1872,3535)  (1750,3474)  (1811,3654)  (1751,3654)  (1692,3594)  (1692,3534)  (1931,3595)  (1931,3655)  (1871,3655)  (1691,3655)  (1810,3415)  (1870,3415)  (1930,3415)  (1932,3475)  (1932,3535)  (1690,3474)  (1690,3414)  (1750,3414)  (1990,3357)  (1811,3714)  (1751,3714)  (1632,3595)  (1632,3535)  (1991,3595)  (1991,3655)  (1991,3715)  (1931,3715)  (1871,3715)  (1691,3715)  (1631,3715)  (1631,3655)  (1810,3355)  (1870,3355)  (1930,3355)  (1992,3417)  (1992,3477)  (1630,3475)  (1630,3415)  (1630,3355)  (1690,3354)  (1750,3354)  (1990,3297)  (1811,3774)  (1751,3774)  (1999,3775)  (1939,3775)  (1879,3775)  (1691,3775)  (1631,3775)  | overflowToLeft=false
Jehol  (5865,1128)  (5873,1188)  (5904,1068)  (5813,1196)  (5964,1023)  (5753,1240)  (5902,1008)  (5815,1256)  (5755,1300)  (5863,948)  | overflowToLeft=false
104 Sea Zone  (863,1198)  (803,1257)  (803,1197)  (922,1258)  (863,1138)  (923,1138)  (923,1198)  (801,1137)  (862,1317)  (802,1317)  (743,1257)  (743,1197)  (963,1318)  (861,1078)  (921,1078)  (903,1377)  (843,1377)  (783,1377)  (963,1378)  (840,1018)  (900,1018)  (960,1018)  (637,1391)  (861,958)  (921,958)  (609,1331)  (581,1271)  (577,1391)  (910,898)  (549,1331)  (521,1271)  (517,1391)  (489,1331)  (429,1356)  (429,1296)  (369,1295)  | overflowToLeft=false
Formosa  (6051,1900)  | overflowToLeft=false
40 Sea Zone  (4748,2658)  (4770,2586)  (4782,2526)  (4807,2718)  (4808,2646)  (4830,2586)  (4842,2483)  (4867,2706)  (4927,2711)  | overflowToLeft=false
Central United States  (301,909)  (241,968)  (241,908)  (360,969)  (301,849)  (361,849)  (361,909)  (239,848)  (300,1028)  (240,1028)  (181,968)  (181,908)  (420,969)  (420,1029)  (360,1029)  (180,1029)  (299,789)  (359,789)  (419,789)  (421,849)  (421,909)  (179,848)  (179,788)  (239,788)  (300,1088)  (240,1088)  (121,969)  (121,909)  (480,969)  (480,1029)  (480,1089)  (420,1089)  (360,1089)  (299,729)  (359,729)  (419,729)  (481,859)  (119,849)  (119,789)  (119,729)  (179,728)  (239,728)  (300,1148)  (61,916)  (498,1149)  (438,1149)  (378,1149)  (60,669)  (299,669)  (541,846)  (59,856)  (59,796)  (59,736)  | overflowToLeft=false
New Britain  (7206,2843)  | overflowToLeft=false
39 Sea Zone  (5037,2631)  (4977,2642)  (4977,2582)  (5096,2691)  (5037,2571)  (5097,2587)  (5156,2647)  (5156,2707)  (5172,2767)  | overflowToLeft=false
24 Sea Zone  (7363,1932)  (7303,1991)  (7303,1931)  (7422,1992)  (7363,1872)  (7423,1873)  (7301,1871)  (7362,2051)  (7302,2051)  (7427,2052)  (7361,1812)  (7286,1811)  (7367,2111)  (7307,2111)  (7427,2112)  (7346,1752)  (7406,1752)  (7286,1751)  (7367,2171)  (7307,2171)  (7427,2172)  | overflowToLeft=false
Dutch New Guinea  (6744,2873)  (6834,2880)  | overflowToLeft=false
95 Sea Zone  (2352,1606)  (2407,1478)  (2467,1465)  (2467,1525)  (2477,1585)  (2527,1477)  (2537,1537)  (2537,1597)  | overflowToLeft=false
Baltic States  (3394,649)  (3334,708)  (3453,709)  (3369,589)  (3370,768)  | overflowToLeft=false
Nigeria  (2554,2568)  (2494,2598)  (2613,2628)  (2614,2543)  | overflowToLeft=false
45 Sea Zone  (6226,2892)  (6273,2812)  (6286,2945)  (6291,2742)  (6346,2940)  (6379,2827)  (6399,2742)  (6406,2944)  | overflowToLeft=false
Sardinia  (2673,1571)  | overflowToLeft=false
Uruguay  (1166,2936)  | overflowToLeft=false
United Kingdom  (2382,691)  (2322,750)  (2322,690)  (2441,751)  (2382,631)  (2442,661)  (2510,789)  | overflowToLeft=false
French Equatorial Africa  (2834,2615)  (2774,2674)  (2774,2614)  (2893,2675)  (2834,2555)  (2894,2555)  (2894,2615)  (2772,2554)  (2833,2734)  (2773,2734)  (2714,2674)  (2953,2675)  (2953,2735)  (2893,2735)  (2713,2735)  (2832,2495)  (2892,2495)  (2952,2495)  (2954,2555)  (2954,2615)  (2745,2494)  (3012,2437)  (2833,2794)  (2773,2794)  (3013,2737)  (2953,2795)  (2893,2795)  (2713,2795)  (2805,2435)  (2865,2435)  (2925,2435)  (3015,2797)  (2985,2377)  (3045,2377)  (3072,2437)  (2833,2854)  (2773,2854)  (2955,2855)  (2895,2855)  (2888,2375)  (3075,2855)  (3015,2857)  (3105,2344)  (2971,2317)  (3031,2317)  (2835,2914)  (2775,2914)  (2908,2915)  (2848,2974)  (2788,2974)  (2920,2975)  | overflowToLeft=false
Switzerland  (2691,1196)  | overflowToLeft=false
Northern Australia  (6704,3283)  (6644,3342)  (6644,3282)  (6763,3343)  (6704,3223)  (6764,3223)  (6764,3283)  (6642,3222)  (6703,3402)  (6643,3402)  (6584,3342)  (6584,3282)  (6823,3343)  (6823,3403)  (6763,3403)  (6583,3403)  (6702,3163)  (6762,3163)  (6824,3200)  (6824,3260)  (6582,3222)  (6522,3267)  | overflowToLeft=false
Samoa  (8896,3127)  | overflowToLeft=false
Vologda  (3830,284)  (3770,343)  (3843,344)  (3798,224)  (3858,224)  (3918,196)  (3783,403)  (3978,199)  | overflowToLeft=false
62 Sea Zone  (5548,3681)  (5488,3740)  (5488,3680)  (5607,3741)  (5548,3621)  (5608,3621)  (5608,3681)  (5486,3620)  (5428,3796)  (5428,3736)  (5667,3741)  (5668,3587)  (5668,3647)  (5426,3676)  (5426,3616)  (5368,3796)  (5368,3736)  (5727,3707)  (5727,3767)  (5728,3587)  (5728,3647)  (5366,3676)  (5366,3616)  (5308,3796)  (5308,3736)  (5787,3707)  (5787,3767)  (5788,3587)  (5788,3647)  (5306,3676)  (5306,3616)  (5248,3796)  (5248,3736)  (5847,3707)  (5847,3767)  (5848,3587)  (5848,3647)  (5246,3676)  (5246,3616)  (5188,3796)  (5188,3736)  (5907,3707)  (5907,3767)  (5908,3587)  (5908,3647)  (5186,3676)  (5186,3616)  (5128,3796)  (5128,3736)  (5967,3707)  (5967,3767)  | overflowToLeft=false
Venezuela  (954,1954)  (894,1970)  (894,1910)  (1012,2014)  (1014,1934)  (952,2030)  (808,1895)  | overflowToLeft=false
Liberia  (2113,2531)  | overflowToLeft=false
New Brunswick Nova Scotia  (971,653)  | overflowToLeft=false
Normandy Bordeaux  (2324,992)  (2352,1052)  (2384,989)  (2361,1112)  (2444,955)  (2355,1172)  (2511,917)  (2313,1242)  | overflowToLeft=false
Penza  (4230,737)  (4170,770)  (4260,797)  (4249,677)  (4290,737)  | overflowToLeft=false
Aleutian Islands  (8202,463)  | overflowToLeft=false
37 Sea Zone  (5631,2349)  (5682,2411)  (5691,2291)  (5691,2679)  (5714,2471)  (5722,2618)  (5723,2531)  (5742,2410)  (5749,2230)  (5751,2678)  (5774,2470)  (5782,2591)  (5783,2530)  (5802,2290)  (5802,2373)  (5809,2224)  (5811,2651)  (5834,2433)  (5842,2590)  (5843,2493)  (5862,2284)  (5862,2344)  (5869,2224)  (5894,2404)  (5902,2553)  (5902,2613)  (5903,2464)  (5922,2284)  (5922,2344)  (5929,2224)  (5954,2404)  (5962,2524)  (5962,2584)  (5963,2464)  (5981,2644)  (5982,2284)  (5982,2344)  (5989,2224)  | overflowToLeft=false
78 Sea Zone  (3883,2854)  (3823,2913)  (3823,2853)  (3942,2914)  (3883,2794)  (3943,2794)  (3943,2854)  (3882,2973)  (3822,2973)  (3763,2913)  (3970,2974)  (3762,2974)  (3900,2734)  (3960,2734)  (3910,3033)  (3850,3033)  (3970,3034)  (3790,3034)  (3702,2978)  (3702,2918)  (3882,2674)  (3942,2674)  (3926,2614)  | overflowToLeft=false
British Guiana  (1088,2040)  | overflowToLeft=false
73 Sea Zone  (3493,3666)  (3433,3725)  (3552,3726)  (3490,3606)  (3550,3606)  (3553,3666)  (3492,3785)  (3432,3785)  (3555,3786)  (3372,3786)  (3530,3546)  (3530,3486)  (3552,3426)  | overflowToLeft=false
32 Sea Zone  (7722,1902)  (7662,1961)  (7662,1901)  (7781,1962)  (7722,1842)  (7782,1842)  (7782,1902)  (7660,1841)  (7721,2021)  (7661,2021)  (7602,1961)  (7602,1901)  (7841,1962)  (7841,2022)  (7781,2022)  (7601,2022)  (7720,1782)  (7780,1782)  (7840,1782)  (7842,1842)  (7842,1902)  (7600,1841)  (7600,1781)  (7660,1781)  (7900,1727)  (7721,2081)  (7661,2081)  (7542,1962)  (7542,1902)  (7901,1962)  (7901,2022)  (7901,2082)  (7841,2082)  (7781,2082)  (7601,2082)  (7541,2082)  (7541,2022)  (7902,1787)  (7902,1847)  (7540,1842)  (7540,1782)  | overflowToLeft=false
Queensland  (7025,3331)  (6965,3390)  (6965,3330)  (7084,3391)  (7025,3271)  (7085,3299)  (6963,3270)  (7144,3359)  (7023,3211)  | overflowToLeft=false
Saratov  (4240,899)  (4180,893)  (4300,868)  (4300,928)  | overflowToLeft=false
Ulaanbaatar  (5681,713)  (5621,680)  (5740,773)  (5741,709)  | overflowToLeft=false
130 Sea Zone  (3546,35)  (3486,15)  (3582,95)  (3539,155)  (3736,0)  | overflowToLeft=false
96 Sea Zone  (2615,1743)  (2555,1778)  (2555,1718)  (2675,1732)  (2735,1777)  | overflowToLeft=false
Yenisey  (5310,296)  (5250,355)  (5250,295)  (5369,356)  (5310,236)  (5370,236)  (5370,296)  (5248,235)  (5309,415)  (5249,415)  (5371,416)  (5189,416)  (5308,176)  (5368,176)  (5428,176)  (5430,306)  (5235,175)  (5311,475)  (5251,475)  (5191,476)  (5295,116)  (5355,116)  (5415,116)  (5232,115)  (5131,519)  (5475,62)  (5344,535)  (5284,535)  (5224,536)  (5292,56)  (5352,56)  (5412,56)  (5071,577)  (5164,579)  (5472,2)  (5347,595)  (5287,595)  (5227,596)  (5011,615)  (5104,637)  (5167,639)  (5312,655)  (5044,675)  | overflowToLeft=false
Northern Belarus  (3585,633)  (3525,662)  (3525,602)  (3645,630)  | overflowToLeft=false
Celebes  (6107,2841)  | overflowToLeft=false
127 Sea Zone  (2300,43)  (2240,100)  (2240,40)  (2360,0)  (2360,60)  (2180,100)  (2180,40)  (2420,0)  (2420,60)  (2120,100)  (2120,40)  (2480,0)  (2480,60)  (2060,100)  (2060,40)  (2540,1)  (2540,61)  | overflowToLeft=false
90 Sea Zone  (1446,1989)  (1386,2048)  (1386,1988)  (1505,2049)  (1446,1929)  (1506,1929)  (1506,1989)  (1384,1928)  (1445,2108)  (1385,2108)  (1326,2048)  (1326,1988)  (1565,2049)  (1565,2109)  (1505,2109)  (1325,2109)  (1566,1902)  (1566,1962)  (1324,1928)  (1625,2022)  (1625,2082)  (1626,1902)  (1626,1962)  (1264,1982)  (1264,1922)  (1204,1967)  (1204,1907)  (1144,1929)  | overflowToLeft=false
Rio de Oro  (2045,2018)  | overflowToLeft=false
Line Islands  (8597,2348)  | overflowToLeft=false
6 Sea Zone  (6713,979)  (6653,1038)  (6653,978)  (6767,1039)  (6713,919)  (6773,919)  (6773,979)  (6651,918)  (6707,1098)  (6647,1098)  (6593,1038)  (6593,978)  (6711,859)  (6771,859)  (6831,859)  (6833,919)  (6833,979)  (6612,858)  (6891,848)  (6533,973)  (6893,935)  | overflowToLeft=false
Austria  (2941,1189)  (2881,1202)  (3001,1144)  (3001,1204)  (3061,1152)  | overflowToLeft=false
59 Sea Zone  (5704,3373)  (5644,3432)  (5644,3372)  (5763,3433)  (5704,3313)  (5764,3313)  (5764,3373)  (5642,3312)  (5703,3492)  (5643,3492)  (5584,3432)  (5584,3372)  (5823,3433)  (5823,3493)  (5763,3493)  (5583,3493)  (5702,3253)  (5762,3253)  (5822,3253)  (5824,3313)  (5824,3373)  (5582,3312)  (5882,3195)  (5524,3433)  (5524,3373)  (5883,3433)  (5883,3493)  (5523,3527)  (5675,3193)  (5735,3193)  (5795,3193)  (5884,3255)  (5884,3315)  (5522,3313)  (5464,3467)  (5464,3407)  (5943,3375)  (5943,3435)  (5943,3495)  (5463,3527)  (5944,3220)  (5944,3280)  (5462,3347)  (5462,3287)  (5404,3467)  (5404,3407)  (6003,3340)  (6003,3400)  (6003,3460)  (6003,3520)  (5403,3527)  | overflowToLeft=false
Mozambique  (3402,3466)  (3342,3470)  (3458,3526)  (3383,3406)  (3443,3406)  (3398,3530)  (3399,3590)  | overflowToLeft=false
118 Sea Zone  (3247,527)  (3245,587)  | overflowToLeft=false
Southeast Mexico  (147,1380)  (87,1437)  (87,1377)  (206,1440)  (147,1320)  (207,1320)  (207,1380)  (83,1317)  (240,1500)  (143,1260)  (203,1260)  (23,1337)  (23,1277)  (83,1257)  (1,1217)  (320,1554)  (143,1200)  (61,1197)  (1,1157)  (380,1543)  (380,1603)  (61,1137)  (1,1097)  (440,1519)  (440,1579)  (61,1077)  (1,1037)  | overflowToLeft=false
109 Sea Zone  (1250,782)  (1190,841)  (1190,781)  (1309,842)  (1250,722)  (1310,722)  (1310,782)  (1188,721)  (1130,875)  (1130,815)  (1339,662)  (1070,875)  (1070,815)  (1319,602)  (1249,562)  | overflowToLeft=false
Guam  (6703,2006)  | overflowToLeft=false
French Indo China  (5510,2412)  (5450,2441)  (5450,2381)  (5569,2472)  (5510,2352)  (5629,2491)  (5569,2532)  (5455,2292)  (5515,2292)  (5648,2551)  (5588,2592)  (5528,2592)  (5453,2232)  (5513,2232)  (5606,2652)  (5405,2172)  | overflowToLeft=false
10 Sea Zone  (8594,880)  (8534,939)  (8534,879)  (8653,940)  (8594,820)  (8654,820)  (8654,880)  (8532,819)  (8593,999)  (8533,999)  (8677,1000)  (8592,760)  (8652,760)  (8527,759)  (8617,1059)  (8557,1059)  (8677,1060)  (8587,700)  (8647,700)  (8527,699)  (8617,1119)  (8557,1119)  (8677,1120)  (8587,640)  (8647,640)  (8527,639)  (8617,1179)  (8557,1179)  (8677,1180)  (8587,580)  (8647,580)  (8527,579)  (8617,1239)  (8557,1239)  (8677,1240)  (8617,1299)  (8557,1299)  (8677,1300)  | overflowToLeft=false
68 Sea Zone  (484,3478)  (424,3537)  (424,3477)  (543,3538)  (484,3418)  (544,3418)  (544,3478)  (422,3417)  (483,3597)  (423,3597)  (364,3537)  (364,3477)  (603,3538)  (603,3598)  (543,3598)  (363,3598)  (482,3358)  (542,3358)  (602,3358)  (604,3418)  (604,3478)  (362,3417)  (362,3357)  (422,3357)  (662,3300)  (483,3657)  (423,3657)  (304,3538)  (304,3478)  (663,3538)  (663,3598)  (663,3658)  (603,3658)  (543,3658)  (363,3658)  (303,3658)  (303,3598)  (482,3298)  (542,3298)  (602,3298)  (664,3360)  (664,3420)  (302,3418)  (302,3358)  (302,3298)  (362,3297)  (422,3297)  (662,3240)  (722,3240)  (722,3300)  (483,3717)  (423,3717)  (244,3538)  (244,3478)  | overflowToLeft=false
South West Africa  (3007,3651)  (2947,3645)  (3050,3711)  (2990,3711)  (3007,3591)  (3067,3596)  | overflowToLeft=false
Eastern Turkey  (3817,1646)  (3757,1705)  (3757,1645)  (3877,1601)  (3877,1661)  (3697,1709)  (3937,1604)  (3937,1664)  | overflowToLeft=false
Southern Italy  (2908,1538)  (2848,1499)  | overflowToLeft=false
121 Sea Zone  (1801,331)  (1741,390)  (1741,330)  (1860,391)  (1801,271)  (1861,271)  (1861,331)  (1739,270)  (1800,450)  (1740,450)  (1920,391)  (1920,451)  (1860,451)  (1799,211)  (1859,211)  (1919,211)  (1921,271)  (1921,331)  (1694,210)  | overflowToLeft=false
77 Sea Zone  (4309,3390)  (4249,3449)  (4249,3389)  (4368,3450)  (4309,3330)  (4369,3330)  (4369,3390)  (4247,3329)  (4308,3509)  (4248,3509)  (4189,3449)  (4189,3389)  (4428,3450)  (4428,3510)  (4368,3510)  (4188,3510)  (4307,3270)  (4367,3270)  (4427,3270)  (4429,3330)  (4429,3390)  (4187,3329)  (4187,3269)  (4247,3269)  (4487,3257)  (4129,3450)  (4129,3390)  (4488,3450)  (4488,3510)  (4128,3527)  (4489,3317)  (4489,3377)  (4127,3330)  (4127,3270)  (4547,3257)  (4069,3467)  (4069,3407)  (4548,3437)  (4548,3497)  (4068,3527)  (4549,3317)  (4549,3377)  (4067,3347)  (4067,3287)  (4607,3257)  (4608,3437)  (4608,3497)  (4609,3317)  (4609,3377)  | overflowToLeft=false
Tobruk  (3081,2089)  (3021,2148)  (3021,2088)  (3140,2149)  (3081,2029)  (3141,2029)  (3141,2089)  (3019,2028)  (3080,2208)  (3200,2170)  (3140,2209)  (3079,1969)  (3139,1969)  (3211,2230)  | overflowToLeft=false
Gold Coast  (2326,2582)  | overflowToLeft=false
86 Sea Zone  (1774,2902)  (1714,2961)  (1714,2901)  (1833,2962)  (1774,2842)  (1834,2842)  (1834,2902)  (1712,2841)  (1773,3021)  (1713,3021)  (1654,2961)  (1654,2901)  (1893,2962)  (1893,3022)  (1833,3022)  (1653,3022)  (1772,2782)  (1832,2782)  (1892,2782)  (1894,2842)  (1894,2902)  (1652,2841)  (1652,2781)  (1712,2781)  (1773,3081)  (1713,3081)  (1912,3082)  (1852,3082)  (1653,3082)  (1772,2722)  (1832,2722)  (1892,2722)  (1627,2721)  (1687,2721)  (1792,3141)  (1732,3141)  (1912,3142)  (1852,3142)  (1672,3142)  (1747,2662)  (1807,2662)  (1867,2662)  (1631,2661)  (1792,3201)  (1732,3201)  (1912,3202)  (1852,3202)  (1672,3202)  (1691,2602)  (1751,2602)  (1811,2602)  (1871,2602)  | overflowToLeft=false
Inner Mongolia  (5413,1183)  (5353,1242)  (5353,1182)  (5472,1243)  (5473,1165)  (5532,1225)  | overflowToLeft=false
Japan  (6909,1093)  (6849,1152)  (6946,1033)  (6971,965)  (6971,905)  | overflowToLeft=false
120 Sea Zone  (1503,346)  (1443,405)  (1443,345)  (1562,406)  (1503,286)  (1563,286)  (1563,346)  (1441,285)  (1502,465)  (1442,465)  (1622,406)  (1622,466)  (1562,466)  (1501,226)  (1561,226)  (1621,226)  (1623,286)  (1623,346)  (1405,225)  (1502,525)  (1442,525)  (1634,526)  (1574,526)  (1465,166)  (1525,166)  (1585,166)  (1405,165)  | overflowToLeft=false
Leningrad  (3574,453)  (3514,512)  (3514,452)  (3634,413)  (3634,473)  | overflowToLeft=false
Ceylon  (4738,2719)  | overflowToLeft=false
Kwangsi  (5585,2126)  (5525,2120)  (5644,2186)  | overflowToLeft=false
Yunnan  (5333,2057)  (5336,2117)  (5304,1997)  (5393,2043)  (5311,1937)  | overflowToLeft=false
71 Sea Zone  (2208,3545)  (2148,3604)  (2148,3544)  (2267,3605)  (2208,3485)  (2268,3485)  (2268,3545)  (2146,3484)  (2207,3664)  (2147,3664)  (2088,3604)  (2088,3544)  (2327,3605)  (2327,3665)  (2267,3665)  (2087,3665)  (2206,3425)  (2266,3425)  (2326,3425)  (2328,3485)  (2328,3545)  (2086,3484)  (2086,3424)  (2146,3424)  (2207,3724)  (2147,3724)  (2385,3725)  (2325,3725)  (2087,3725)  (2206,3365)  (2266,3365)  (2326,3365)  (2059,3364)  (2119,3364)  (2265,3784)  (2205,3784)  (2385,3785)  (2325,3785)  (2145,3785)  (2085,3785)  (2179,3305)  (2239,3305)  (2299,3305)  (2359,3305)  (2059,3304)  (2119,3304)  | overflowToLeft=false
30 Sea Zone  (8427,2142)  (8427,2202)  (8427,2262)  (8427,2322)  (8427,2382)  (8427,2442)  (8427,2502)  (8427,2562)  (8427,2622)  (8427,2682)  (8487,2142)  (8487,2202)  (8487,2262)  (8487,2322)  (8487,2382)  (8487,2442)  (8487,2502)  (8487,2562)  (8487,2622)  (8487,2682)  (8547,2142)  (8547,2202)  (8547,2262)  (8547,2392)  (8547,2452)  (8547,2512)  (8547,2572)  (8547,2632)  (8547,2692)  (8607,2142)  (8607,2202)  (8607,2262)  (8607,2430)  (8607,2490)  (8607,2550)  (8607,2610)  (8607,2670)  (8651,2322)  (8667,2142)  (8667,2202)  (8667,2262)  (8667,2434)  (8667,2494)  (8667,2554)  (8667,2614)  (8667,2674)  (8711,2322)  (8727,2142)  (8727,2202)  (8727,2262)  (8727,2382)  (8727,2442)  (8727,2502)  (8727,2562)  (8727,2622)  (8727,2682)  | overflowToLeft=false
Albania  (3157,1468)  (3097,1477)  (3207,1528)  | overflowToLeft=false
Dzavhan  (5413,698)  (5353,757)  (5416,638)  (5473,698)  (5476,635)  (5360,817)  | overflowToLeft=false
108 Sea Zone  (2206,1173)  (2146,1232)  (2146,1172)  (2236,1233)  (2206,1113)  (2266,1117)  (2144,1112)  (2176,1292)  (2204,1053)  (2142,1052)  | overflowToLeft=false
New Zealand  (7921,3655)  | overflowToLeft=false
11 Sea Zone  (8813,876)  (8753,935)  (8753,875)  (8872,936)  (8813,816)  (8751,815)  (8873,764)  (8812,995)  (8752,995)  (8914,996)  (8811,756)  (8738,755)  (8871,704)  (8854,1055)  (8794,1055)  (8935,1056)  (8798,696)  (8738,695)  (8858,644)  (8875,1115)  (8815,1115)  (8755,1115)  (8966,1116)  (8798,636)  (8738,635)  (8858,584)  (8906,1175)  (8846,1175)  (8786,1175)  (8997,1176)  (8798,576)  (8738,575)  (9083,1213)  (8937,1235)  (8877,1235)  (8817,1235)  (8757,1235)  (9023,1236)  (9125,1273)  (8963,1295)  (8903,1295)  (8843,1295)  (8783,1295)  (9065,1296)  | overflowToLeft=false
Rhodesia  (3203,3474)  (3143,3533)  (3143,3473)  (3262,3534)  (3203,3414)  (3263,3414)  (3263,3474)  (3141,3413)  (3202,3593)  | overflowToLeft=false
